id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
25,5,true_false,exercise,22,Someone can genuinely improve their EQ over time.,,true,,,"Yes, the core concept of emotional intelligence is that it can be improved with effort. It's not static; continuous self-reflection makes a real difference."
26,6,true_false,preview,27,Naming a feeling precisely makes it easier to handle.,,true,cards/card_26.png,,
27,6,multiple_choice,main,,Why name an emotion precisely instead of vaguely?,Easier handling|Sounds smart|Takes longer,0,,,"For example, swap a vague word like ""bad"" for the precise feeling underneath, like disappointed or overwhelmed."
28,6,true_false,exercise,27,"""Bad"" is a precise emotional label.",,false,,,"It is vague; a precise label names the specific feeling, like disappointed or anxious."
29,6,select_blank,exercise,27,Naming an emotion precisely makes it easier to ___.,handle|ignore|hide,0,,,
30,6,multiple_choice,exercise,27,"Give a more precise word than ""bad.""",Disappointed|Fine|Okay,0,,,
31,7,true_false,preview,32,Your body can signal an emotion first.,,true,cards/card_31.png,,
32,7,multiple_choice,main,,What can signal an emotion before you name it?,Your body|Your calendar|Your inbox,0,,,"Your body often signals first — a tight chest, a clenched jaw — before your conscious mind names the feeling."
33,7,true_false,exercise,32,A tight chest can signal an emotion.,,true,,,
34,7,select_blank,exercise,32,Physical signals can come ___ you notice the feeling.,before|after only|never before,0,,,
35,7,multiple_choice,exercise,32,Give an example physical signal.,Clenched jaw|Calendar alert|An email,0,,,
36,8,true_false,preview,37,A trigger reliably sets off the same strong reaction.,,true,cards/card_36.png,,
37,8,multiple_choice,main,,What is a trigger?,Reliable setoff|Random mood|Weekly meeting,0,cards/card_37.png,,Spotting the pattern is the first step to managing a trigger.
38,8,true_false,exercise,37,Spotting a trigger's pattern is the first step.,,true,,,
39,8,select_blank,exercise,37,A trigger reliably sets off a strong ___.,reaction|meeting|calendar,0,,,
40,8,multiple_choice,exercise,37,What makes something a trigger rather than a mood?,Repeats reliably|Is random|Never happens,0,,,
41,9,true_false,preview,42,A blind spot is a weakness you cannot see.,,true,cards/card_41.png,,
42,9,multiple_choice,main,,What is a blind spot?,Unseen weakness|Known strength|Random guess,0,,,"A blind spot is a weakness you genuinely can't see in yourself — which is exactly why honest outside feedback matters, since it reveals gaps you'd otherwise miss."
43,9,true_false,exercise,42,Outside feedback can reveal a blind spot.,,true,,,
44,9,select_blank,exercise,42,A blind spot is a weakness you cannot ___.,see|fix instantly|avoid,0,,,
45,9,multiple_choice,exercise,42,Why does outside feedback matter here?,Reveals gaps|Speeds work|Saves money,0,,,
46,10,true_false,preview,47,Journaling regularly helps you notice patterns.,,true,cards/card_46.png,,"Writing consistently builds a cumulative record of your thoughts and experiences, making it much easier to spot recurring themes or behavioral patterns over time."
47,10,multiple_choice,main,,What does regular journaling help you notice?,Patterns|Your schedule|Your inbox,0,,,Writing regularly about your feelings and reactions helps you notice patterns you'd otherwise miss in the moment.
48,10,true_false,exercise,47,Journaling can reveal patterns missed in the moment.,,true,,,"When you write things down later, you gain distance from the event, allowing you to analyze entries and connect dots that felt confusing while they were happening."
49,10,select_blank,exercise,47,Journaling works best when done ___.,regularly|once ever|randomly,0,,,Consistency is crucial because journaling builds a cumulative record; sporadic entries won't provide enough data to track patterns or changes effectively.
50,10,multiple_choice,exercise,47,What does journaling record?,"Feelings, reactions|Meeting notes|Code snippets",0,,,"Journaling is fundamentally a tool for self-reflection, so it focuses on documenting your personal feelings and how you reacted to events, rather than professional notes or code."
51,11,true_false,preview,52,Pausing before reacting gives you a choice.,,true,cards/card_51.png,,"That's right; pausing creates space between the stimulus and your action, giving you the power to choose how you respond."
52,11,multiple_choice,main,,What does pausing before you react give you?,A choice|More triggers|Faster reactions,0,,,"Pausing gives you the crucial mental space needed to think through a situation and select a thoughtful response, rather than just reacting automatically."
53,11,true_false,exercise,52,A real gap exists between trigger and reaction.,,true,,,Absolutely. This gap is where your free will comes in; it's the moment you can choose whether or not to react instantly.
54,11,select_blank,exercise,52,Pausing lets you ___ your response.,choose|skip|hide,0,,,"Pausing gives you control, allowing you to deliberately select a measured and thoughtful reply instead of letting instinct take over."
55,11,multiple_choice,exercise,52,What happens without a pause before reacting?,Just reacting|Better choices|Nothing changes,0,,,"Without that pause, your response is automatic and unfiltered; you are simply reacting based on immediate emotion rather than making a choice."
56,12,true_false,preview,57,Reframing looks for a more accurate view.,,true,cards/card_56.png,,"That's right; reframing isn't about forcing yourself to feel better, but rather finding a perspective that is genuinely more accurate than the initial thought."
57,12,multiple_choice,main,,What does reframing look for?,Truer view|Fake view|No view,0,,,"Reframing means finding a more accurate, less catastrophic way to see a situation — it's not denial, and not pretending everything is fine."
58,12,true_false,exercise,57,Reframing means pretending everything is fine.,,false,,,"It means finding a more accurate view, not denying the problem exists."
59,12,select_blank,exercise,57,Reframing looks for a less ___ view.,catastrophic|honest|realistic,0,,,"We aim to move away from worst-case scenarios, so reframing helps you find a view that minimizes the dramatic and exaggerated aspects of your initial thought."
60,12,multiple_choice,exercise,57,What is reframing not the same as?,Denial|Honesty|Accuracy,0,,,"Reframing requires finding a more accurate view, which is very different from denial; denial simply involves refusing to acknowledge reality."
61,13,true_false,preview,62,Well-managed anger is expressed calmly.,,true,cards/card_61.png,,Well-managing anger means channeling your feelings so they are communicated clearly without becoming aggressive or volatile; calmness is the foundation of that process.
62,13,multiple_choice,main,,How should managed anger be expressed?,"Clearly, calmly|Explosively|Bottled up",0,,,Bottling anger up doesn't make it disappear — it tends to leak out somewhere else later.
63,13,true_false,exercise,62,Bottled-up anger can leak out elsewhere later.,,true,,,"If you constantly suppress strong emotions, they don't disappear; instead, they often find a way to leak out later by displacing onto other people or situations."
64,13,select_blank,exercise,62,"The goal is to express anger, not ___ it.",suppress|feel|notice,0,,,"The goal is learning how to communicate your feelings effectively rather than trying to bottle them up, which is what suppression means."
65,13,multiple_choice,exercise,62,What is the alternative to constructive anger?,Exploding|Staying calm|Talking out,0,,,"Constructive anger involves communicating your needs respectfully; exploding represents an immediate, aggressive reaction that damages relationships and solves nothing."
66,14,multiple_choice,preview,67,Pick a way to calm anxiety fast.,Slow breathing|Fast talking|Skipping meals,0,cards/card_66.png,,"Focusing on deep, slow breaths immediately signals to your nervous system that you are safe, which is much more effective than trying to distract yourself with fast talking."
67,14,multiple_choice,main,,Give a technique for in-the-moment anxiety.,Slow breathing|Fast talking|Skipping meals,0,,,Grounding your senses is another technique that can steady you quickly when anxiety spikes.
68,14,true_false,exercise,67,Grounding your senses can help steady anxiety.,,true,,,Grounding involves focusing on your five senses to pull your mind out of anxious thoughts and anchor you back into the physical present moment.
69,14,select_blank,exercise,67,Slow ___ can steady a spike of anxiety.,breathing|typing|walking,0,,,"Slow, deep breathing directly signals to your nervous system that you are safe, which physically lowers your heart rate and calms the panic response."
70,14,multiple_choice,exercise,67,When are anxiety-calming techniques meant to help?,Right now|Next year|Never,0,,,"These techniques are designed for immediate use when anxiety is spiking or building up, helping you manage it in real-time rather than just preparing for the future."
71,15,true_false,preview,72,Resilience means recovering faster from setbacks.,,true,cards/card_71.png,,"Resilience isn't about never facing setbacks, but rather having the internal ability to adapt and bounce back effectively after difficult experiences."
72,15,multiple_choice,main,,What does resilience help you do?,Recover faster|Feel nothing|Avoid setbacks,0,,,Resilience helps you bounce back and recover more quickly after facing difficulties.
73,15,true_false,exercise,72,A resilient person feels no pain from a setback.,,false,,,"Resilience is about recovering faster, not feeling nothing at all."
74,15,select_blank,exercise,72,"Resilience is about recovery, not ___ pain.",avoiding|feeling|admitting,0,,,"Resilience teaches you how to manage your emotions, not just avoid or admit to feeling pain."
75,15,multiple_choice,exercise,72,What can resilience improve over time?,Recovery speed|Setback count|Nothing,0,,,The goal of building resilience is to improve your ability to bounce back and recover faster from setbacks over time.
76,16,true_false,preview,77,Delaying gratification means choosing a later reward.,,true,cards/card_76.png,,It means choosing something less appealing right now because you know it will lead to a better outcome later on.
77,16,multiple_choice,main,,What does delaying gratification choose?,"Better, later|Easier, now|Neither option",0,,,Delaying gratification — choosing a better outcome later over an easier reward now — is a core piece of self-regulation.
78,16,true_false,exercise,77,Delaying gratification is part of self-regulation.,,true,,,Delaying gratification is a key skill in self-regulation because it requires controlling your immediate impulses for a future benefit.
79,16,select_blank,exercise,77,Delaying gratification picks a ___ outcome.,better|worse|same,0,,,"Delaying gratification means choosing a better outcome in the long run instead of accepting an immediate, less valuable reward."
80,16,multiple_choice,exercise,77,What is the tradeoff in delaying gratification?,"Now, later|Left, right|Loud, quiet",0,,,"The tradeoff involves balancing immediate pleasure (now) against a larger, more satisfying reward that requires patience and waiting (later)."
81,17,select_blank,preview,82,Intrinsic motivation comes from ___ desire.,internal|external|nothing,0,cards/card_81.png,,"Intrinsic motivation comes from a genuine, internal desire or interest in an activity itself, not because of any reward coming from outside."
82,17,select_blank,main,,Intrinsic motivation is ___; extrinsic is external.,internal|external|social|financial,0,,,"Because intrinsic means originating within, this type of motivation is driven by an internal source, whereas extrinsic motivation is always tied to something external."
83,17,true_false,exercise,82,Intrinsic motivation comes from an outside reward.,,false,,,"Intrinsic motivation comes from internal satisfaction, not external rewards. If the reward is outside of you, it's considered extrinsic."
84,17,select_blank,exercise,82,"___ motivation comes from wanting to, itself.",Intrinsic|Extrinsic|Neither,0,,,"Intrinsic means coming from within; therefore, intrinsic motivation stems from wanting to do something for its own sake. Extrinsic motivation always involves an outside incentive."
85,17,multiple_choice,exercise,82,Give an example of extrinsic motivation.,A bonus|Curiosity|Personal joy,0,,,"A bonus is a tangible reward given by an external source (like an employer), making it extrinsic. Curiosity and personal joy are internal feelings."
86,18,true_false,preview,87,A goal sticks best when it feels personal.,,true,cards/card_86.png,,"When you connect a goal to your own values or identity, the motivation is much stronger and more sustainable than if it feels imposed on you."
87,18,multiple_choice,main,,What makes a goal stick best?,Personal meaning|Random number|Peer pressure,0,,,Goals that align with your personal meaning are far more likely to stick because they tap into your core values. Peer pressure or random numbers have no emotional connection.
88,18,true_false,exercise,87,A meaningful goal connects to something you care about.,,true,,,"If a goal connects to something you genuinely care about, it taps into intrinsic motivation, making the effort feel meaningful rather than like an external chore."
89,18,select_blank,exercise,87,A goal sticks best with real personal ___.,meaning|numbers|pressure,0,,,"Goals rooted in personal meaning provide internal drive, which is far more sustainable and powerful than relying on external pressures or just chasing metrics."
90,18,multiple_choice,exercise,87,What is a weak source for a goal?,Someone's number|Own values|Real interest,0,,,Basing goals only on what others expect or measure for you creates unsustainable pressure; true motivation comes from your own values and interests.
91,19,true_false,preview,92,"Useful optimism focuses on moving forward, not denial.",,true,cards/card_91.png,,"Useful optimism means acknowledging reality while still focusing energy on constructive action, which is different from simply ignoring difficult truths (denial)."
92,19,multiple_choice,main,,What does useful optimism focus on?,Moving forward|Denying it|Blaming others,0,,,"The focus of useful optimism is maintaining a positive outlook that directs your energy toward solutions and progress, rather than dwelling on blame or denial."
93,19,true_false,exercise,92,Optimism means ignoring that a setback happened.,,false,,,"It means explaining it in a way that keeps you moving, not denying it."
94,19,select_blank,exercise,92,How you ___ a setback shapes what comes next.,explain|delete|hide,0,,,
95,19,multiple_choice,exercise,92,What does useful optimism avoid?,Denial|Honesty|Moving forward,0,,,
96,20,true_false,preview,97,Follow-through means keeping a promise to yourself.,,true,cards/card_96.png,,
97,20,multiple_choice,main,,What does follow-through require?,Kept promise|Instant results|Peer pressure,0,,,"Follow-through means keeping a promise to yourself, even after the initial burst of motivation has faded."
98,20,true_false,exercise,97,Motivation never fades before a goal is done.,,false,,,
99,20,select_blank,exercise,97,Follow-through continues after motivation ___.,fades|arrives|doubles,0,,,
100,20,multiple_choice,exercise,97,Who is the promise made to in follow-through?,Yourself|A stranger|No one,0,,,"The commitment to follow through is fundamentally a promise you make to your future self; if you don't honor it, you undermine your own goals."
101,21,select_blank,preview,102,"___ empathy means understanding, not feeling, an emotion.",Cognitive|Emotional|Social,0,cards/card_101.png,,Cognitive empathy is the intellectual ability to understand another person's feelings from their perspective without needing to experience them yourself.
102,21,select_blank,main,,___ empathy understands; emotional empathy feels it too.,Cognitive|Emotional|Social|Basic,0,,,"If you are simply understanding someone else’s emotions intellectually, that is cognitive empathy; if you feel those emotions alongside them, it is emotional empathy."
103,21,true_false,exercise,102,"Cognitive empathy means understanding, not necessarily feeling.",,true,,,That's correct; cognitive empathy requires perspective-taking—knowing what someone else feels—but you don't have to feel those emotions yourself.
104,21,select_blank,exercise,102,___ empathy means understanding the feeling only.,Cognitive|Emotional|Neither,0,,,Cognitive empathy means you intellectually understand how someone feels without having to experience those emotions yourself; emotional empathy requires actually feeling what they feel.
105,21,multiple_choice,exercise,102,What differs between cognitive and emotional empathy?,"Feeling, knowing|Speed|Volume",0,,,"The difference is that emotional empathy involves genuinely *feeling* the emotion, while cognitive empathy focuses on *knowing* or understanding it from an intellectual standpoint."
106,22,true_false,preview,107,Active listening means listening to understand.,,true,cards/card_106.png,,That's correct; active listening means fully concentrating on and trying to grasp the speaker's perspective rather than just waiting for your turn to talk.
107,22,multiple_choice,main,,What is the goal of active listening?,Understanding|Winning|Interrupting,0,,,Active listening means listening to actually understand someone — not just waiting for your turn to reply.
108,22,true_false,exercise,107,Waiting for your turn to talk is active listening.,,false,,,"That is passive waiting, not active listening, which focuses on understanding."
109,22,select_blank,exercise,107,Active listening focuses on ___ the speaker.,understanding|correcting|timing,0,,,"Active listening is fundamentally about understanding the message, so you should focus entirely on comprehension rather than planning a correction or judging the timing of their words."
110,22,multiple_choice,exercise,107,What does active listening avoid?,Just waiting|Eye contact|Nodding,0,,,The biggest pitfall active listening avoids is just waiting for your turn to speak; true listening requires full mental engagement and presence.
111,23,true_false,preview,112,Posture is an example of a nonverbal cue.,,true,cards/card_111.png,,"Nonverbal cues are any signals sent without words, and how you hold your body—your posture—is a clear example of that physical communication."
112,23,multiple_choice,main,,Give an example of a nonverbal cue.,Posture|A memo|A spreadsheet,0,,,"Tone, posture, and facial expression often say more than the actual words someone is using."
113,23,true_false,exercise,112,Tone can carry more meaning than the words alone.,,true,,,"Absolutely; your tone dictates the emotional context of what you say, so 'That's great' can mean praise or sarcasm depending entirely on how it sounds."
114,23,select_blank,exercise,112,Facial expression is a ___ cue.,nonverbal|written|numeric,0,,,"Since facial expressions communicate emotion without using spoken or written language, they fall under the category of nonverbal communication cues."
115,23,multiple_choice,exercise,112,What can nonverbal cues reveal?,Unspoken feelings|File names|Exact wording,0,,,"Nonverbal signals often leak emotional truth, revealing underlying feelings or attitudes that the person might not be consciously saying out loud. They don't reveal file names or change the exact words spoken."
116,24,true_false,preview,117,Perspective-taking means trying on someone else's view.,,true,cards/card_116.png,,That's right; it means mentally putting yourself in another person's shoes to understand their point of view. It requires more than just hearing them speak—you are trying to feel what they feel.
117,24,multiple_choice,main,,What does perspective-taking try to do?,Their view|Ignore them|Score point,0,cards/card_117.png,,Perspective-taking means genuinely trying on someone else's point of view — not just imagining how you'd feel in their shoes.
118,24,true_false,exercise,117,Perspective-taking is just imagining yourself in their shoes.,,false,,,"It genuinely tries to see their actual point of view, not your own reaction to it."
119,24,select_blank,exercise,117,Perspective-taking means trying on someone else's ___.,viewpoint|schedule|paycheck,0,,,"Perspective-taking is about adopting someone else's viewpoint or way of seeing things, not simply knowing their schedule or financial status."
120,24,multiple_choice,exercise,117,What is a weak version of perspective-taking?,Own view|Curiosity|Listening,0,,,Only considering your own view means you are defaulting to your assumptions and aren't actively trying to understand the other person’s reality. True perspective-taking requires setting aside what you already believe.
121,25,true_false,preview,122,Constant empathy can lead to fatigue.,,true,cards/card_121.png,,"Yes, constantly absorbing other people’s emotions without boundaries is draining and can lead to emotional exhaustion or burnout. It's important to manage that energy."
122,25,multiple_choice,main,,What can constant empathy lead to?,Fatigue|More energy|No effect,0,cards/card_122.png,,"Constant empathy can wear you out over time, so protecting your own emotional space keeps empathy sustainable."
123,25,true_false,exercise,122,Protecting emotional space helps empathy stay sustainable.,,true,,,Exactly; setting healthy boundaries is crucial because it allows you to care for others deeply without sacrificing your own mental and emotional well-being.
124,25,select_blank,exercise,122,Empathy fatigue builds up over ___.,time|one day|nothing,0,,,Empathy fatigue isn't something that happens suddenly; it accumulates gradually as you continue to care for others over an extended period of time.
125,25,multiple_choice,exercise,122,What can protect against empathy fatigue?,Personal boundaries|More empathy|Ignoring feelings,0,,,Setting strong personal boundaries is crucial because it allows you to care for others without sacrificing your own emotional resources. Increasing empathy or ignoring feelings will only worsen burnout.
126,26,true_false,preview,127,Eye contact is a habit that builds rapport.,,true,cards/card_126.png,,"Maintaining appropriate eye contact signals attentiveness and trust, which are foundational elements for building strong rapport with another person."
127,26,multiple_choice,main,,Give an example habit that builds rapport.,Eye contact|Interrupting|Checking phone,0,,,Small habits like remembering names and matching someone's energy can build rapport surprisingly fast.
128,26,true_false,exercise,127,Remembering someone's name can help build rapport.,,true,,,"Using a person's name shows that you are paying attention to them as an individual, which immediately makes them feel seen and helps build connection."
129,26,select_blank,exercise,127,Small habits can build rapport quite ___.,fast|slowly|never,0,,,"While some connections take time, small consistent positive interactions—like remembering details or offering a compliment—can build rapport surprisingly quickly."
130,26,multiple_choice,exercise,127,What does matching energy help with?,Building rapport|Ending fast|Winning debates,0,,,"Matching someone’s energy—whether that means mirroring their pace or tone—shows empathy and makes them feel understood, which is the core of building rapport. It's about connection, not winning a debate."
131,27,true_false,preview,132,Good feedback focuses on specific behavior.,,true,cards/card_131.png,,"Yes, focusing on a concrete action or behavior makes the feedback actionable and less confrontational than vague statements about character flaws."
132,27,multiple_choice,main,,What should feedback focus on?,Specific behavior|Vague vibes|Personality flaws,0,,,"Good feedback is aimed at helping someone improve, not just venting frustration."
133,27,true_false,exercise,132,Good feedback aims to help someone improve.,,true,,,
134,27,select_blank,exercise,132,"Feedback should target behavior, not ___.",personality|effort|impact,0,,,"You need to critique what someone *did*, never who they are; attacking their personality is unhelpful and guarantees defensiveness. Keeping it focused on behavior keeps the conversation constructive."
135,27,multiple_choice,exercise,132,What is feedback not meant to be?,Venting|Specific|Helpful,0,,,"Feedback must be actionable and helpful, so if it's just an uncontrolled release of frustration or 'venting,' it lacks focus and won't lead to any actual improvement."
136,28,true_false,preview,137,Pause before reacting to hard feedback.,,true,cards/card_136.png,,Pausing gives you time to process the feedback rationally instead of reacting immediately out of surprise or defensiveness.
137,28,multiple_choice,main,,What should you do before reacting to criticism?,Pause|Argue back|Interrupt,0,cards/card_137.png,,"Pausing gives you room to genuinely consider whether the criticism is true, instead of reacting defensively."
138,28,true_false,exercise,137,Getting defensive helps you hear feedback clearly.,,false,,,Defensiveness usually blocks you from actually considering the feedback.
139,28,select_blank,exercise,137,Consider whether the criticism is ___.,true|loud|fast,0,,,"The most valuable thing to consider when receiving criticism is its truthfulness, regardless of whether it was delivered loudly or quickly."
140,28,multiple_choice,exercise,137,What blocks hearing criticism clearly?,Defensiveness|Pausing|Curiosity,0,,,Defensiveness causes your brain to shut down objective listening skills because you are focused on protecting yourself. Pausing and curiosity keep you open-minded.
141,29,true_false,preview,142,Personal attacks can turn a disagreement into a fight.,,true,cards/card_141.png,,"When the conversation shifts from discussing actions or ideas to attacking a person's character, it immediately escalates into an emotional fight."
142,29,multiple_choice,main,,What can turn a disagreement into a fight?,Personal attacks|Calm tone|The issue,0,,,Personal attacks are inflammatory because they target identity rather than behavior. This instantly derails the discussion and makes productive problem-solving impossible.
143,29,true_false,exercise,142,Raising your voice helps keep conflict from escalating.,,false,,,"Raising your voice usually escalates tension because it triggers a defensive reaction, making the other person feel attacked rather than heard."
144,29,select_blank,exercise,142,"Stick to the actual ___, not the person.",issue|tone|volume,0,,,Focusing on the specific issue keeps the discussion objective and productive; criticizing the tone or volume just adds unnecessary emotional baggage to the conversation.
145,29,multiple_choice,exercise,142,What should you avoid in a disagreement?,Personal attacks|Calm tone|Clear points,0,,,"Personal attacks immediately shift the focus from the problem at hand to who is right, which derails any chance of a constructive resolution."
146,30,true_false,preview,147,Ethical persuasion relies on honest reasons.,,true,cards/card_146.png,,"Ethical persuasion means presenting truth and logic; if you mislead someone or omit facts, it's manipulation, not genuine persuasion."
147,30,multiple_choice,main,,What does ethical persuasion rely on?,Honest reasons|Manipulation|Pressure tactics,0,,,Ethical persuasion requires presenting truthful arguments so the other person can make their own informed choice; relying on manipulation or pressure is inherently dishonest.
148,30,true_false,exercise,147,Manipulating emotions counts as ethical persuasion.,,false,,,"Manipulation is not ethical persuasion, which relies on honest reasons instead."
149,30,select_blank,exercise,147,Ethical persuasion means genuinely making your ___.,case|demands|threats,0,,,It means building a solid argument or 'case' using facts and logic rather than issuing demands or threats to force agreement.
150,30,multiple_choice,exercise,147,What is the opposite of ethical persuasion?,Manipulation|Honesty|Clear reasons,0,,,"Manipulation involves deceiving people to get what you want, which is the direct opposite of using honest reasoning to persuade someone."
151,31,true_false,preview,152,Reading the room means sensing group mood.,,true,cards/card_151.png,,"That's right; it refers to your ability to gauge the overall atmosphere, emotions, and unspoken dynamics within a group setting."
152,31,multiple_choice,main,,What does reading the room sense?,Group mood|One person|The schedule,0,,,"It's about sensing the general emotional tone and energy of everyone present, not just focusing on one individual or checking the time."
153,31,true_false,exercise,152,Reading the room only means watching the loudest person.,,false,,,"It means sensing the whole group's mood, not just one loud voice."
154,31,select_blank,exercise,152,You are sensing the overall ___ of a group.,mood|schedule|budget,0,,,"When you sense the general feeling or emotional atmosphere in a group, that is specifically called their mood. Schedule and budget are objective details, not feelings."
155,31,multiple_choice,exercise,152,Why look beyond the loudest voice?,Whole room|Save time|Look busy,0,,,"The loudest person might only represent one viewpoint, so you need to listen to everyone in the whole room to get a balanced picture of the group's thoughts."
156,32,true_false,preview,157,"Good leaders manage feelings, not just tasks.",,true,cards/card_156.png,,Effective leadership requires emotional intelligence; addressing the team's morale and feelings often unlocks better performance than simply assigning more work.
157,32,multiple_choice,main,,What do good leaders manage besides tasks?,Team feelings|Only budgets|Only deadlines,0,,,A leader who ignores team feelings usually sees morale suffer for it.
158,32,true_false,exercise,157,Managing team feelings is part of good leadership.,,true,,,"A great leader acts as an emotional regulator for the team; if people feel supported and understood, they are far more productive than if they just feel managed like cogs in a machine."
159,32,select_blank,exercise,157,Good leaders manage feelings as carefully as ___.,tasks|silence|luck,0,,,"Just as important as ensuring deadlines are met and work gets done, good leaders must pay attention to the emotional well-being of their team members."
160,32,multiple_choice,exercise,157,What suffers if a leader ignores team feelings?,Team morale|The calendar|The logo,0,,,"Ignoring how people feel directly damages their enthusiasm and commitment, which is team morale. The calendar or logo are physical items that aren't affected by emotional neglect."
161,33,true_false,preview,162,Noticing a manager's stress early helps timing.,,true,cards/card_161.png,,"Yes, knowing when someone is stressed allows you to schedule important conversations or requests when they are more receptive and less overwhelmed."
162,33,multiple_choice,main,,Why notice a manager's stress early?,Better timing|More stress|Less trust,0,,,"Recognizing signs of stress helps you know the right time to approach them, ensuring your conversation lands at a point where they can actually process it effectively."
163,33,true_false,exercise,162,Noticing pressure early can help you time a request.,,true,,,"Absolutely; if you notice someone is under intense pressure, waiting until they are less swamped will make your request much more likely to be heard and acted upon."
164,33,select_blank,exercise,162,Timing a hard talk well needs good ___.,awareness|luck|volume,0,,,You need high situational awareness to know the right moment to talk; simply having good luck or speaking loudly won't make a difficult conversation effective.
165,33,multiple_choice,exercise,162,What can early awareness of stress help you time?,Hard talk|Coffee order|Parking spot,0,,,"Early stress awareness helps you anticipate and prepare for difficult conversations, like a hard talk, which requires careful emotional management."
166,34,true_false,preview,167,Team emotional climate is the group's shared mood.,,true,cards/card_166.png,,"That's right; team emotional climate is the collective, shared atmosphere or mood that permeates the entire group."
167,34,multiple_choice,main,,What is team emotional climate?,Team mood|Office decor|The salary,0,,,"The shared mood of a team shapes how everyone works, and one anxious or hostile team member can pull that whole climate down."
